"psuedo_sample_name"	"sample_name_backup"	"host_scientific_name"	"expedition_number"	"political_area"	"ocean_area"	"compartment_neutrality"	"compartment"	"neutrality"
"E1.17.Fav.sp.2.20140805.T_below"	"E1.17.Fav.sp.2.20140805.T"	"Favites sp2"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.17.Hyd.exes.1.20140803.T_below"	"E1.17.Hyd.exes.1.20140803.T"	"Hydnophora exesa"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.19.Lob.sp.1.20140730.T_below"	"E1.19.Lob.sp.1.20140730.T"	"Lobophyllia sp"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.19.Lob.sp.1.20140809.T_below"	"E1.19.Lob.sp.1.20140809.T"	"Lobophyllia sp"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.19.Sym.sp.1.20140814.T_below"	"E1.19.Sym.sp.1.20140814.T"	"Symphyllia sp"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.19.Sym.sp.1.20140815.T_below"	"E1.19.Sym.sp.1.20140815.T"	"Symphyllia sp"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.19.Sym.sp.1.20140905.T_below"	"E1.19.Sym.sp.1.20140905.T"	"Symphyllia sp"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.2.Tur.pelt.1.20140814.T_below"	"E1.2.Tur.pelt.1.20140814.T"	"Turbinaria peltata"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.2.Tur.reni.1.20140730.T_below"	"E1.2.Tur.reni.1.20140730.T"	"Turbinaria reniformis"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.2.Tur.reni.1.20140814.T_below"	"E1.2.Tur.reni.1.20140814.T"	"Turbinaria reniformis"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.2.Tur.stel.1.20140805.T_below"	"E1.2.Tur.stel.1.20140805.T"	"Turbinaria stellulata"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.3.Por.loba.1.20140905.T_below"	"E1.3.Por.loba.1.20140905.T"	"Porites lobata"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.4.Pac.rugo.1.20140728.T_below"	"E1.4.Pac.rugo.1.20140728.T"	"Pachyseris rugosa"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.4.Pac.rugo.1.20140814.T_below"	"E1.4.Pac.rugo.1.20140814.T"	"Pachyseris rugosa"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.4.Pac.spec.1.20140811.T_below"	"E1.4.Pac.spec.1.20140811.T"	"Pachyseris speciosa"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.5.Gal.astr.1.20140728.T_below"	"E1.5.Gal.astr.1.20140728.T"	"Galaxea astreata"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.5.Gal.astr.1.20140807.T_below"	"E1.5.Gal.astr.1.20140807.T"	"Galaxea astreata"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.5.Gal.astr.1.20140814.T_below"	"E1.5.Gal.astr.1.20140814.T"	"Galaxea astreata"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.5.Gal.astr.1.20140905.T_below"	"E1.5.Gal.astr.1.20140905.T"	"Galaxea astreata"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.6.Acr.sp.1.20140905.T_below"	"E1.6.Acr.sp.1.20140905.T"	"Acropora sp_bushy"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.6.Iso.pali.1.20140803.T_below"	"E1.6.Iso.pali.1.20140803.T"	"Isopora palifera"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.6.Iso.pali.1.20140815.T_below"	"E1.6.Iso.pali.1.20140815.T"	"Isopora palifera"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.7.Pav.sp.1.20140905.T_below"	"E1.7.Pav.sp.1.20140905.T"	"Pavona sp"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.7.Pav.vari.1.20140805.T_below"	"E1.7.Pav.vari.1.20140805.T"	"Pavona varians"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.7.Pav.vari.1.20140815.T_below"	"E1.7.Pav.vari.1.20140815.T"	"Pavona varians"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.7.Pav.veno.1.20140809.T_below"	"E1.7.Pav.veno.1.20140809.T"	"Pavona venosa"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.7.Pav.veno.1.20140811.T_below"	"E1.7.Pav.veno.1.20140811.T"	"Pavona venosa"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E10.10.Poc.dami.1.20150630.T_below"	"E10.10.Poc.dami.1.20150630.T"	"Pocillopora damicornis"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.10.Sty.pist.2.20150630.T_below"	"E10.10.Sty.pist.2.20150630.T"	"Stylophora pistillata"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.17.Gon.favu.1.20150629.T_below"	"E10.17.Gon.favu.1.20150629.T"	"Goniastrea favulus"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.17.Gon.favu.1.20150630.T_below"	"E10.17.Gon.favu.1.20150630.T"	"Goniastrea favulus"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.17.Gon.favu.2.20150630.T_below"	"E10.17.Gon.favu.2.20150630.T"	"Goniastrea favulus"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.17.Mon.curt.3.20150629.T_below"	"E10.17.Mon.curt.3.20150629.T"	"Astrea curta"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.Acr.cyth.1.20150627.T_below"	"E10.Acr.cyth.1.20150627.T"	"Acropora cytherea"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.Acr.cyth.3.20150627.T_below"	"E10.Acr.cyth.3.20150627.T"	"Acropora cytherea"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.Acr.pali.2.20150627.T_below"	"E10.Acr.pali.2.20150627.T"	"Isopora palifera"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.Acr.pali.3.20150627.T_below"	"E10.Acr.pali.3.20150627.T"	"Isopora palifera"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.Alv.alli.1.20150628.T_below"	"E10.Alv.alli.1.20150628.T"	"Alveopora allingi"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.Alv.alli.2.20150628.T_below"	"E10.Alv.alli.2.20150628.T"	"Alveopora allingi"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.Alv.alli.3.20150628.T_below"	"E10.Alv.alli.3.20150628.T"	"Alveopora allingi"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.Cyp.micr.1.20150627.T_below"	"E10.Cyp.micr.1.20150627.T"	"Cyphastrea microphthalma"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.Fav.abdi.1.20150629.T_below"	"E10.Fav.abdi.1.20150629.T"	"Favites abdita"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.Mon.curt.1.20150629.T_below"	"E10.Mon.curt.1.20150629.T"	"Astrea curta"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.Mon.curt.2.20150629.T_below"	"E10.Mon.curt.2.20150629.T"	"Astrea curta"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.Poc.dami.1.20150628.T_below"	"E10.Poc.dami.1.20150628.T"	"Pocillopora damicornis"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.Poc.dami.2.20150628.T_below"	"E10.Poc.dami.2.20150628.T"	"Pocillopora damicornis"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E10.Sty.pist.1.20150628.T_below"	"E10.Sty.pist.1.20150628.T"	"Stylophora pistillata"	"E10"	"Australia"	"Tasman Sea"	"tissue_below"	"tissue"	"below"
"E3.11.Fun.sp.1.20150125.T_below"	"E3.11.Fun.sp.1.20150125.T"	"Fungia sp"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.11.Fun.sp.1.20150127.T_below"	"E3.11.Fun.sp.1.20150127.T"	"Fungia sp"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.11.Fun.sp.2.20150125.T_below"	"E3.11.Fun.sp.2.20150125.T"	"Fungia sp"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.15.Dip.heli.1.20150105.T_below"	"E3.15.Dip.heli.1.20150105.T"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.15.Dip.heli.1.20150106.T_below"	"E3.15.Dip.heli.1.20150106.T"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.15.Dip.heli.1.20150118.T_below"	"E3.15.Dip.heli.1.20150118.T"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.15.Dip.heli.1.20150120.T_below"	"E3.15.Dip.heli.1.20150120.T"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.15.Dip.heli.1.20150123.T_below"	"E3.15.Dip.heli.1.20150123.T"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.15.Dip.heli.2.20150105.T_below"	"E3.15.Dip.heli.2.20150105.T"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.15.Dip.heli.2.20150106.T_below"	"E3.15.Dip.heli.2.20150106.T"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.15.Dip.heli.2.20150119.T_below"	"E3.15.Dip.heli.2.20150119.T"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.15.Dip.heli.3.20150105.T_below"	"E3.15.Dip.heli.3.20150105.T"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.15.Dip.heli.3.20150106.T_below"	"E3.15.Dip.heli.3.20150106.T"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.15.Dip.heli.3.20150120.T_below"	"E3.15.Dip.heli.3.20150120.T"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.15.Dip.heli.3.20150121.T_below"	"E3.15.Dip.heli.3.20150121.T"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.15.Dip.heli.3.20150123.T_below"	"E3.15.Dip.heli.3.20150123.T"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.15.Dip.heli.4.20150105.T_below"	"E3.15.Dip.heli.4.20150105.T"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.15.Dip.heli.4.20150106.T_below"	"E3.15.Dip.heli.4.20150106.T"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.17.Ech.horr.1.20150123.T_below"	"E3.17.Ech.horr.1.20150123.T"	"Echinopora horrida"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.17.Ech.mamm.1.20150123.T_below"	"E3.17.Ech.mamm.1.20150123.T"	"Echinopora mammiformis"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.2.Tur.reni.1.20150127.T_below"	"E3.2.Tur.reni.1.20150127.T"	"Turbinaria reniformis"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.4.Pac.rugo.1.20150127.T_below"	"E3.4.Pac.rugo.1.20150127.T"	"Pachyseris rugosa"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.4.Pac.rugo.1.20150128.T_below"	"E3.4.Pac.rugo.1.20150128.T"	"Pachyseris rugosa"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.4.Pac.spec.1.20150128.T_below"	"E3.4.Pac.spec.1.20150128.T"	"Pachyseris speciosa"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.4.Pac.spec.1.20150129.T_below"	"E3.4.Pac.spec.1.20150129.T"	"Pachyseris speciosa"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.5.Gal.astr.1.20150124.T_below"	"E3.5.Gal.astr.1.20150124.T"	"Galaxea astreata"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.5.Gal.astr.2.20150124.T_below"	"E3.5.Gal.astr.2.20150124.T"	"Galaxea astreata"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.6.Acr.hyac.1.20150106.T_below"	"E3.6.Acr.hyac.1.20150106.T"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.6.Acr.hyac.1.20150121.T_below"	"E3.6.Acr.hyac.1.20150121.T"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.6.Acr.hyac.1.20150123.T_below"	"E3.6.Acr.hyac.1.20150123.T"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.6.Acr.hyac.2.20150105.T_below"	"E3.6.Acr.hyac.2.20150105.T"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.6.Acr.hyac.2.20150106.T_below"	"E3.6.Acr.hyac.2.20150106.T"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.6.Acr.hyac.2.20150120.T_below"	"E3.6.Acr.hyac.2.20150120.T"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.6.Acr.hyac.2.20150123.T_below"	"E3.6.Acr.hyac.2.20150123.T"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.6.Acr.hyac.3.20150105.T_below"	"E3.6.Acr.hyac.3.20150105.T"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.6.Acr.hyac.3.20150120.T_below"	"E3.6.Acr.hyac.3.20150120.T"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.6.Acr.hyac.3.20150121.T_below"	"E3.6.Acr.hyac.3.20150121.T"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.6.Acr.hyac.3.20150123.T_below"	"E3.6.Acr.hyac.3.20150123.T"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.6.Acr.hyac.4.20150105.T_below"	"E3.6.Acr.hyac.4.20150105.T"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E3.7.Pav.vari.2.20150124.T_below"	"E3.7.Pav.vari.2.20150124.T"	"Pavona varians"	"E3"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E7.17.Ech.lame.1.20150620.T_below"	"E7.17.Ech.lame.1.20150620.T"	"Echinopora lamellosa"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.17.Ech.lame.2.20150620.T_below"	"E7.17.Ech.lame.2.20150620.T"	"Echinopora lamellosa"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.17.Ech.lame.3.20150620.T_below"	"E7.17.Ech.lame.3.20150620.T"	"Echinopora lamellosa"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.17.Fav.abdi.1.20150623.T_below"	"E7.17.Fav.abdi.1.20150623.T"	"Favites abdita"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.17.Fav.spA.1.20150623.T_below"	"E7.17.Fav.spA.1.20150623.T"	"Dipsastraea sp_A"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.17.Fav.spA.2.20150623.T_below"	"E7.17.Fav.spA.2.20150623.T"	"Dipsastraea sp_A"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.17.Gon.edwa.1.20150623.T_below"	"E7.17.Gon.edwa.1.20150623.T"	"Goniastrea edwardsi"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.17.Gon.edwa.2.20150623.T_below"	"E7.17.Gon.edwa.2.20150623.T"	"Goniastrea edwardsi"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.17.Hyd.exce.1.20150620.T_below"	"E7.17.Hyd.exce.1.20150620.T"	"Hydnophora exesa"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.17.Hyd.exes.1.20150622.T_below"	"E7.17.Hyd.exes.1.20150622.T"	"Hydnophora exesa"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.17.Hyd.exes.2.20150622.T_below"	"E7.17.Hyd.exes.2.20150622.T"	"Hydnophora exesa"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.17.Mer.ampl.2.20150621.T_below"	"E7.17.Mer.ampl.2.20150621.T"	"Merulina ampliata"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.17.Myc.elep.1.20150622.T_below"	"E7.17.Myc.elep.1.20150622.T"	"Echinophyllia aspera"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.17.Pla.sine.1.20150622.T_below"	"E7.17.Pla.sine.1.20150622.T"	"Platygyra sinensis"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.19.Lob.hemp.1.20150619.T_below"	"E7.19.Lob.hemp.1.20150619.T"	"Lobophyllia hemprichii"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.19.Lob.hemp.1.20150621.T_below"	"E7.19.Lob.hemp.1.20150621.T"	"Lobophyllia hemprichii"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.19.Lob.hemp.2.20150619.T_below"	"E7.19.Lob.hemp.2.20150619.T"	"Lobophyllia hemprichii"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.3.Por.loba.2.20150619.T_below"	"E7.3.Por.loba.2.20150619.T"	"Porites lobata"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.5.Gal.astr.1.20150622.T_below"	"E7.5.Gal.astr.1.20150622.T"	"Galaxea astreata"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.5.Gal.fasc.1.20150621.T_below"	"E7.5.Gal.fasc.1.20150621.T"	"Galaxea fascicularis"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.5.Gal.fasc.1.20150622.T_below"	"E7.5.Gal.fasc.1.20150622.T"	"Galaxea fascicularis"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.6.Acr.hyac.1.20150622.T_below"	"E7.6.Acr.hyac.1.20150622.T"	"Acropora hyacinthus"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.6.Acr.hyac.2.20150622.T_below"	"E7.6.Acr.hyac.2.20150622.T"	"Acropora hyacinthus"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.6.Acr.hyac.3.20150622.T_below"	"E7.6.Acr.hyac.3.20150622.T"	"Acropora hyacinthus"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.6.Mon.aequ.1.20150620.T_below"	"E7.6.Mon.aequ.1.20150620.T"	"Montipora aequituberculata"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.6.Mon.aequ.2.20150620.T_below"	"E7.6.Mon.aequ.2.20150620.T"	"Montipora aequituberculata"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.6.Mon.aequ.3.20150620.T_below"	"E7.6.Mon.aequ.3.20150620.T"	"Montipora aequituberculata"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.6.Mon.aequ.4.20150620.T_below"	"E7.6.Mon.aequ.4.20150620.T"	"Montipora aequituberculata"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"E7.7.Pav.vari.1.20150623.T_below"	"E7.7.Pav.vari.1.20150623.T"	"Pavona varians"	"E7"	"Australia"	"Eastern Indian"	"tissue_below"	"tissue"	"below"
"113-C160-T_below"	"C_160_T"	"Orbicella annularis"	"E5"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"125-PC3-T_below"	"PC3_T"	"Montastraea cavernosa"	"E2"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-008-C119-T_below"	"1256-008-C119-T"	"Orbicella annularis"	"E5"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-011-C120-T_below"	"1256-011-C120-T"	"Orbicella faveolata"	"E5"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-014-C121-T_below"	"1256-014-C121-T"	"Orbicella faveolata"	"E5"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-018-C122-T_below"	"1256-018-C122-T"	"Orbicella annularis"	"E5"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-024-C127-T_below"	"1256-024-C127-T"	"Scolymia sp"	"E5"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-027-C128-T_below"	"1256-027-C128-T"	"Scolymia sp"	"E5"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-030-C129-T_below"	"1256-030-C129-T"	"Scolymia sp"	"E5"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-032-C132-T_below"	"1256-032-C132-T"	"Montastraea cavernosa"	"E5"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-036-C133-T_below"	"1256-036-C133-T"	"Montastraea cavernosa"	"E5"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-042-C143-T_below"	"1256-042-C143-T"	"Stephanocoenia intersepta"	"E5"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-045-C144-T_below"	"1256-045-C144-T"	"Stephanocoenia intersepta"	"E5"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-048-C145-T_below"	"1256-048-C145-T"	"Stephanocoenia intersepta"	"E5"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-052-C148-T_below"	"1256-052-C148-T"	"Diploria labyrinthiformis"	"E5"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-055-C149-T_below"	"1256-055-C149-T"	"Diploria labyrinthiformis"	"E5"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-061-C151-T_below"	"1256-061-C151-T"	"Siderastrea siderea"	"E5"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-066-C153-T_below"	"1256-066-C153-T"	"Siderastrea siderea"	"E5"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-070-C327-T_below"	"1256-070-C327-T"	"Montastraea cavernosa"	"E12"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-073-C328-T_below"	"1256-073-C328-T"	"Montastraea cavernosa"	"E12"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-074-C369-T_below"	"1256-074-C369-T"	"Acropora palmata"	"E12"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-075-C370-T_below"	"1256-075-C370-T"	"Acropora palmata"	"E12"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-076-C371-T_below"	"1256-076-C371-T"	"Acropora palmata"	"E12"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-077-C372-T_below"	"1256-077-C372-T"	"Acropora palmata"	"E12"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-078-C373-T_below"	"1256-078-C373-T"	"Acropora palmata"	"E12"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-079-C386-T_below"	"1256-079-C386-T"	"Diploria labyrinthiformis"	"E12"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-080-C435-T_below"	"1256-080-C435-T"	"Acropora cervicornis"	"E12"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-081-C436-T_below"	"1256-081-C436-T"	"Acropora cervicornis"	"E12"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-082-C437-T_below"	"1256-082-C437-T"	"Acropora cervicornis"	"E12"	"Colombia"	"Caribbean"	"tissue_below"	"tissue"	"below"
"1256-103-PW164-T_below"	"1256-103-PW164-T"	"Pavona clavus"	"E11"	"Panama"	"Eastern Pacific"	"tissue_below"	"tissue"	"below"
"1256-106-PW165-T_below"	"1256-106-PW165-T"	"Pavona clavus"	"E11"	"Panama"	"Eastern Pacific"	"tissue_below"	"tissue"	"below"
"1256-109-PW166-T_below"	"1256-109-PW166-T"	"Tubastraea sp"	"E11"	"Panama"	"Eastern Pacific"	"tissue_below"	"tissue"	"below"
"1256-112-PW167-T_below"	"1256-112-PW167-T"	"Tubastraea sp"	"E11"	"Panama"	"Eastern Pacific"	"tissue_below"	"tissue"	"below"
"1256-115-PW168-T_below"	"1256-115-PW168-T"	"Pavona clavus"	"E11"	"Panama"	"Eastern Pacific"	"tissue_below"	"tissue"	"below"
"1256-119-PW169-T_below"	"1256-119-PW169-T"	"Tubastraea sp"	"E11"	"Panama"	"Eastern Pacific"	"tissue_below"	"tissue"	"below"
