"id"	"E1.10.Poc.dami.1.20140728.T_above"	"E1.10.Poc.dami.1.20140731.T_above"	"E1.10.Sty.pist.1.20140807.T_above"	"E1.10.Sty.pist.1.20140815.T_above"	"E1.11.Fun.sp.1.20140730.T_above"	"E1.11.Fun.sp.1.20140811.T_above"	"E1.11.Lep.tran.1.20140731.T_above"	"E1.11.Psa.digi.1.20140807.T_above"	"E1.14.Phy.lich.1.20140811.T_above"	"E1.15.Dip.heli.1.20140726.T_above"	"E1.15.Dip.heli.1.20140809.T_above"	"E1.15.Dip.heli.1.20140815.T_above"	"E1.15.Dip.heli.1.20140905.T_above"	"E1.17.Cau.furc.1.20140801.T_above"	"E1.17.Ech.lame.1.20140905.T_above"	"E1.17.Ech.mamm.1.20140815.T_above"	"E1.17.Fav.sp.1.20140805.T_above"	"E1.17.Fav.sp.1.20140811.T_above"	"E1.17.Fav.sp.2.20140805.T_above"	"E1.17.Hyd.exes.1.20140803.T_above"	"E1.19.Lob.sp.1.20140730.T_above"	"E1.19.Lob.sp.1.20140809.T_above"	"E1.19.Sym.sp.1.20140814.T_above"	"E1.19.Sym.sp.1.20140815.T_above"	"E1.19.Sym.sp.1.20140905.T_above"	"E1.2.Tur.pelt.1.20140814.T_above"	"E1.2.Tur.reni.1.20140730.T_above"	"E1.2.Tur.reni.1.20140814.T_above"	"E1.2.Tur.stel.1.20140805.T_above"	"E1.3.Por.loba.1.20140905.T_above"	"E1.4.Pac.rugo.1.20140728.T_above"	"E1.4.Pac.rugo.1.20140814.T_above"	"E1.4.Pac.spec.1.20140811.T_above"	"E1.5.Gal.astr.1.20140728.T_above"	"E1.5.Gal.astr.1.20140807.T_above"	"E1.5.Gal.astr.1.20140814.T_above"	"E1.5.Gal.astr.1.20140905.T_above"	"E1.6.Acr.sp.1.20140905.T_above"	"E1.6.Iso.pali.1.20140803.T_above"	"E1.6.Iso.pali.1.20140815.T_above"	"E1.7.Pav.sp.1.20140905.T_above"	"E1.7.Pav.vari.1.20140805.T_above"	"E1.7.Pav.vari.1.20140815.T_above"	"E1.7.Pav.veno.1.20140809.T_above"	"E1.7.Pav.veno.1.20140811.T_above"	"E10.10.Poc.dami.1.20150630.T_above"	"E10.10.Sty.pist.2.20150630.T_above"	"E10.17.Gon.favu.1.20150629.T_above"	"E10.17.Gon.favu.1.20150630.T_above"	"E10.17.Gon.favu.2.20150630.T_above"	"E10.17.Mon.curt.3.20150629.T_above"	"E10.Acr.cyth.1.20150627.T_above"	"E10.Acr.cyth.3.20150627.T_above"	"E10.Acr.pali.2.20150627.T_above"	"E10.Acr.pali.3.20150627.T_above"	"E10.Alv.alli.1.20150628.T_above"	"E10.Alv.alli.2.20150628.T_above"	"E10.Alv.alli.3.20150628.T_above"	"E10.Cyp.micr.1.20150627.T_above"	"E10.Fav.abdi.1.20150629.T_above"	"E10.Mon.curt.1.20150629.T_above"	"E10.Mon.curt.2.20150629.T_above"	"E10.Poc.dami.1.20150628.T_above"	"E10.Poc.dami.2.20150628.T_above"	"E10.Sty.pist.1.20150628.T_above"	"E3.11.Fun.sp.1.20150125.T_above"	"E3.11.Fun.sp.1.20150127.T_above"	"E3.11.Fun.sp.2.20150125.T_above"	"E3.15.Dip.heli.1.20150105.T_above"	"E3.15.Dip.heli.1.20150106.T_above"	"E3.15.Dip.heli.1.20150118.T_above"	"E3.15.Dip.heli.1.20150120.T_above"	"E3.15.Dip.heli.1.20150123.T_above"	"E3.15.Dip.heli.2.20150105.T_above"	"E3.15.Dip.heli.2.20150106.T_above"	"E3.15.Dip.heli.2.20150119.T_above"	"E3.15.Dip.heli.3.20150105.T_above"	"E3.15.Dip.heli.3.20150106.T_above"	"E3.15.Dip.heli.3.20150120.T_above"	"E3.15.Dip.heli.3.20150121.T_above"	"E3.15.Dip.heli.3.20150123.T_above"	"E3.15.Dip.heli.4.20150105.T_above"	"E3.15.Dip.heli.4.20150106.T_above"	"E3.17.Ech.horr.1.20150123.T_above"	"E3.17.Ech.mamm.1.20150123.T_above"	"E3.2.Tur.reni.1.20150127.T_above"	"E3.4.Pac.rugo.1.20150127.T_above"	"E3.4.Pac.rugo.1.20150128.T_above"	"E3.4.Pac.spec.1.20150128.T_above"	"E3.4.Pac.spec.1.20150129.T_above"	"E3.5.Gal.astr.1.20150124.T_above"	"E3.5.Gal.astr.2.20150124.T_above"	"E3.6.Acr.hyac.1.20150106.T_above"	"E3.6.Acr.hyac.1.20150121.T_above"	"E3.6.Acr.hyac.1.20150123.T_above"	"E3.6.Acr.hyac.2.20150105.T_above"	"E3.6.Acr.hyac.2.20150106.T_above"	"E3.6.Acr.hyac.2.20150120.T_above"	"E3.6.Acr.hyac.2.20150123.T_above"	"E3.6.Acr.hyac.3.20150105.T_above"	"E3.6.Acr.hyac.3.20150120.T_above"	"E3.6.Acr.hyac.3.20150121.T_above"	"E3.6.Acr.hyac.3.20150123.T_above"	"E3.6.Acr.hyac.4.20150105.T_above"	"E3.7.Pav.vari.2.20150124.T_above"	"E7.17.Ech.lame.1.20150620.T_above"	"E7.17.Ech.lame.2.20150620.T_above"	"E7.17.Ech.lame.3.20150620.T_above"	"E7.17.Fav.abdi.1.20150623.T_above"	"E7.17.Fav.spA.1.20150623.T_above"	"E7.17.Fav.spA.2.20150623.T_above"	"E7.17.Gon.edwa.1.20150623.T_above"	"E7.17.Gon.edwa.2.20150623.T_above"	"E7.17.Hyd.exce.1.20150620.T_above"	"E7.17.Hyd.exes.1.20150622.T_above"	"E7.17.Hyd.exes.2.20150622.T_above"	"E7.17.Mer.ampl.2.20150621.T_above"	"E7.17.Myc.elep.1.20150622.T_above"	"E7.17.Pla.sine.1.20150622.T_above"	"E7.19.Lob.hemp.1.20150619.T_above"	"E7.19.Lob.hemp.1.20150621.T_above"	"E7.19.Lob.hemp.2.20150619.T_above"	"E7.3.Por.loba.2.20150619.T_above"	"E7.5.Gal.astr.1.20150622.T_above"	"E7.5.Gal.fasc.1.20150621.T_above"	"E7.5.Gal.fasc.1.20150622.T_above"	"E7.6.Acr.hyac.1.20150622.T_above"	"E7.6.Acr.hyac.2.20150622.T_above"	"E7.6.Acr.hyac.3.20150622.T_above"	"E7.6.Mon.aequ.1.20150620.T_above"	"E7.6.Mon.aequ.2.20150620.T_above"	"E7.6.Mon.aequ.3.20150620.T_above"	"E7.6.Mon.aequ.4.20150620.T_above"	"E7.7.Pav.vari.1.20150623.T_above"	"113-C160-T_above"	"125-PC3-T_above"	"1256-008-C119-T_above"	"1256-011-C120-T_above"	"1256-014-C121-T_above"	"1256-018-C122-T_above"	"1256-024-C127-T_above"	"1256-027-C128-T_above"	"1256-030-C129-T_above"	"1256-032-C132-T_above"	"1256-036-C133-T_above"	"1256-042-C143-T_above"	"1256-045-C144-T_above"	"1256-048-C145-T_above"	"1256-052-C148-T_above"	"1256-055-C149-T_above"	"1256-061-C151-T_above"	"1256-066-C153-T_above"	"1256-070-C327-T_above"	"1256-073-C328-T_above"	"1256-074-C369-T_above"	"1256-075-C370-T_above"	"1256-076-C371-T_above"	"1256-077-C372-T_above"	"1256-078-C373-T_above"	"1256-079-C386-T_above"	"1256-080-C435-T_above"	"1256-081-C436-T_above"	"1256-082-C437-T_above"	"1256-103-PW164-T_above"	"1256-106-PW165-T_above"	"1256-109-PW166-T_above"	"1256-112-PW167-T_above"	"1256-115-PW168-T_above"	"1256-119-PW169-T_above"	"1256-122-PW170-T_above"	"1256-125-PW171-T_above"	"1256-128-PW172-T_above"	"1256-131-PW174-T_above"	"1256-136-PW176-T_above"	"1256-139-PW177-T_above"	"1256-142-PW178-T_above"	"1256-147-PW182-T_above"	"1256-151-PW183-T_above"	"1256-154-PW185-T_above"	"1256-157-PW186-T_above"	"1256-160-PW187-T_above"	"1256-168-PW192-T_above"	"1256-171-PW193-T_above"	"1256-174-PW194-T_above"	"1256-177-PW195-T_above"	"1256-180-PW197-T_above"	"1256-189-PW201-T_above"	"1256-192-PW202-T_above"	"1256-195-PW203-T_above"	"1256-202-HI6-T_above"	"1256-205-HI7-T_above"	"1256-208-HI8-T_above"	"1256-211-HI10-T_above"	"1256-214-HI57-T_above"	"1256-218-HI58-T_above"	"1256-221-HI59-T_above"	"1256-224-HI60-T_above"	"1256-227-HI61-T_above"	"1256-237-HI64-T_above"	"1256-240-HI65-T_above"	"1256-246-HI67-T_above"	"1256-253-HI69-T_above"	"1256-258-HIA-T_above"	"1256-267-HID-T_above"	"1256-273-P2-T_above"	"1256-276-P5-T_above"	"1256-277-HIE-T_above"	"1256-287-P6-T_above"	"1256-290-P7-T_above"	"1256-293-P8-T_above"	"1256-297-P11-T_above"	"1256-300-P12-T_above"	"1256-304-P479-T_above"	"1256-308-P481-T_above"	"1256-312-P483-T_above"	"1256-322-P489-T_above"	"1256-325-P493-T_above"	"1256-327-P494-T_above"	"1256-329-P496-T_above"	"1256-331-P497-T_above"	"1256-334-P499-T_above"	"1256-339-P503-T_above"	"1256-343-P507-T_above"	"1256-345-P508-T_above"	"1256-349-P510-T_above"	"1256-351-P511-T_above"	"130-PC5-T_above"	"132-PC6-T_above"	"138-PC8-T_above"	"142-PC9-T_above"	"146-PC10-T_above"	"149-PC11-T_above"	"155-PC13-T_above"	"162-PC18-T_above"	"165-PC19-T_above"	"170-PC20-T_above"	"171-PC21-T_above"	"173-PC22-T_above"	"175-PC23-T_above"	"178-PC24-T_above"	"179-PC25-T_above"	"201-PC26-T_above"	"203-PC27-T_above"	"205-PC28-T_above"	"207-PC29-T_above"	"209-PC30-T_above"	"210-PC39-T_above"	"211-PC40-T_above"	"221-PC41-T_above"	"222-PC42-T_above"	"224-PC45-T_above"	"227-PC50-T_above"	"229-PC52-T_above"	"239-C319-T_above"	"243-C320-T_above"	"262-C329-T_above"	"274-C333-T_above"	"277-C334-T_above"	"280-C335-T_above"	"283-C336-T_above"	"297-C339-T_above"	"299-C342-T_above"	"302-C345-T_above"	"304-C347-T_above"	"305-C348-T_above"	"306-C349-T_above"	"307-C350-T_above"	"31-C130-T_above"	"310-C363-T_above"	"312-C365-T_above"	"313-C366-T_above"	"314-C367-T_above"	"315-C368-T_above"	"321-C374-T_above"	"322-C375-T_above"	"323-C376-T_above"	"327-C380-T_above"	"330-C383-T_above"	"331-C384-T_above"	"334-C387-T_above"	"335-C388-T_above"	"336-C389-T_above"	"338-C390-T_above"	"339-C391-T_above"	"342-C394-T_above"	"345-C397-T_above"	"346-C398-T_above"	"347-C399-T_above"	"348-C400-T_above"	"349-C401-T_above"	"350-C402-T_above"	"351-C403-T_above"	"352-C404-T_above"	"353-C405-T_above"	"354-C406-T_above"	"355-C407-T_above"	"356-C408-T_above"	"359-C426-T_above"	"360-C427-T_above"	"369-C428-T_above"	"370-C429-T_above"	"371-C430-T_above"	"372-C431-T_above"	"373-C432-T_above"	"374-C433-T_above"	"375-C434-T_above"	"381-C439-T_above"	"384-C440-T_above"	"387-C441-T_above"	"390-C442-T_above"	"61-C145-T_above"	"64-C146-T_above"
"7044516a783a38f08376de6464bc9759"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	50	0	8	0	0	0	15	20	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	3	0	0	1	0	0	3	0	1	6	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	9	0	0	0	39	0	0	0	0	0	0	0	0	0	0	16	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
"efec0bac622bd32d004df90feb767e08"	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	11	4	0	0	0	0	0	0	0
"8e753269c63a74304ae2cdbbd2e92380"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	15	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	3	2	2	0	0	4	0	0	0	0	1	23	0	0	0	0	0	0	0	0	0	0	0	6	2	2	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	13	4	0	0	6	4	0	0	0	2	1	0	11	0	0	17	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	2	0	0	0	0
"599482c905a141024aea577c08883c88"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	30	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	3	0	0	0	0
"faa0334b772310c4157743f2e5b09484"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	2	3	7	0	0	0	0	0	0	0	0	0	0	0	0	5	12	0	0	0	2	2	0	1	0	0	0	0	2	0	2	3	0	0	0	1	10	0	0	0	2	0	0	0	0	0	6	0	0	7	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	3	3	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	13	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	3
"e4cbb8afc4556b85180eed25785c6c76"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	3	0	0	14	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
"9d400d42d2f9edeccb288f3c5c0da0d1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	7	0	1	0	1	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	1	0	1	0	0	0	1	0	0	0	9	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"1330d23175ec9ae0c97c463d4d6de0b4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	4	0	1	0	1	4	0	0	0	15	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	11	0	0	18	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	2	0	0	0	0	0	0	0	0	0	0	0	0
"4c39bf1253c2f1cce12b35f5760d662e"	0	4	0	240	1	0	2	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	2	0	0	0	16	0	0	2	0	3	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	9	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	18	6	0	0	1	0	3	17	6	19	0	0	0	0	0	0	0	0	0	0	0	0	9	0	20	5	0	10	27	31	15	0	7	8	8	8	10	29	21	18	0	42	15	3	3	0	0	44	12	0	3	0	7	7	0	1	31	2	1	2	9	0	0	0	3	0	0	3	17	3	0	20	5	6	3	20	17	5	0	0	0	0	0	3	0	21	30	0	0	0	0	0	1	0	30	39	8	11	2	0	3	17	0	57	5	10	0	0	0	0	12	0	2	0	40	7	12	5	30	0	0	0	0	0	0	0	0	0	2	0	0	4	4	0	0	1	0	10	34	24	0	0	0	18	43	0	0	0	0	0	0	0	0	32	8	8	0	0	10	0	2	0	17	29	0	0	0	0	0	7	0
"9ccb3f75fdc59f5ec25af6fa13cd3963"	0	0	0	0	3	0	0	1	0	0	0	0	4	31	0	0	0	0	0	16	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	59	0	0	0	0	0	0	5	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	2	3	1	3	0	1	2	0	1	0	3	7	0	0	0	3	0	3	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	0	1	1	0	1	7	0	0	9	1	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	6	0	0	0	3	0	0	1	0	0	0	13	0	0	0	0	0	0	7	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	38	0	0	0	0
"a64e70227b3ef88c6b668e01d6df6b90"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0
"25764ba5717da327e058a76077791941"	0	0	0	0	6	62	3	3	0	0	3	5	1	18	8	0	42	0	1	0	0	2	9	0	6	15	3	21	0	6	0	0	0	6	4	5	12	21	7	3	0	0	2	0	1	0	0	33	13	2	0	0	0	0	0	0	8	7	0	0	0	4	0	0	0	0	0	0	2	6	0	29	0	4	0	0	0	6	0	0	15	6	5	0	0	0	0	0	16	5	8	13	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	19	12	0	0	7	0	44	0	0	0	0	0	0	5	1	0	3	0	18	0	0	0	0	0	0	17	6	0	0	23	94	1	56	23	14	49	0	0	53	13	10	9	50	16	112	0	0	0	0	0	0	0	41	7	0	17	29	38	33	16	22	41	9	26	10	50	22	48	18	9	17	15	17	22	0	28	50	9	16	0	0	28	6	0	0	0	5	17	0	27	51	11	10	6	7	4	0	0	22	0	0	18	42	0	0	35	8	6	0	35	39	15	14	0	0	10	23	1	0	8	54	0	0	28	0	0	14	0	96	93	27	29	14	0	0	32	22	18	8	36	0	0	46	0	27	0	27	45	46	33	38	0	23	0	0	0	0	0	34	44	0	0	52	2	0	58	29	2	0	5	0	5	93	0	29	28	67	9	49	0	0	0	0	0	0	0	0	0	0	18	0	0	0	2	2	0	11	68	0	98	35	6	15	7	0
"c044d712ff7c3bc8cdac0a151e2869ca"	0	0	0	0	3	0	0	0	0	0	0	33	0	1	0	0	0	28	0	0	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	46	19	0	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	61	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	5	3	0	0	5	12	22	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	1	0	2	8	1	3	0	0	0	0	0	4	0	0	1	0	0	0	0	0	3	0	16	2	1	0	0	1	0	0	0	10	0	0	0	0	0	0	3	2	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	3	10	0	0	4	0	0	0	0	0	0	11	0	0	20	0	37	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	7	0	38	0	0	8	8	0	57	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	2	0	0	20	0	0	0	0	0
